VisitId,Sequence,PersonId,PersonType,LocationId,LocationLevel,StartTime,EndTime
2260,2260,208,0,8,7,2020-06-21T07:52:37,2020-06-21T15:38:40
2261,2261,321,0,98,7,2020-06-29T20:15:47,2020-06-29T22:46:24
2262,2262,175,0,54,7,2020-06-13T23:29:42,2020-06-14T02:27:53
2263,2263,227,0,37,7,2020-06-20T01:52:07,2020-06-20T17:47:48
2264,2264,394,1,71,7,2020-07-08T15:26:21,2020-07-08T21:40:22
2265,2265,155,0,67,7,2020-07-05T22:45:27,2020-07-06T19:58:24
2266,2266,343,1,4,7,2020-06-09T04:37:49,2020-06-09T20:26:52
2267,2267,277,1,69,7,2020-07-03T16:05:07,2020-07-03T16:55:20
2268,2268,197,0,35,7,2020-06-30T18:07:31,2020-07-01T10:20:45
2269,2269,351,0,77,7,2020-06-16T18:24:56,2020-06-17T10:12:18
2270,2270,310,1,72,7,2020-06-21T17:11:14,2020-06-22T06:46:46
2271,2271,12,1,32,7,2020-06-13T04:01:19,2020-06-13T04:09:40
2272,2272,157,0,85,7,2020-07-03T21:17:11,2020-07-03T21:20:06
2273,2273,441,1,48,7,2020-06-13T10:29:39,2020-06-14T02:44:38
2274,2274,169,0,82,7,2020-06-25T14:58:39,2020-06-25T17:54:33
2275,2275,98,1,78,7,2020-06-10T20:47:46,2020-06-11T11:01:17
2276,2276,166,0,25,7,2020-07-06T04:42:06,2020-07-06T12:50:16
2277,2277,373,0,17,7,2020-07-04T14:40:52,2020-07-04T23:19:12
2278,2278,237,1,5,7,2020-06-10T16:42:20,2020-06-11T07:52:47
2279,2279,466,1,13,7,2020-06-26T01:00:31,2020-06-26T08:52:41
2280,2280,488,1,39,7,2020-06-16T09:18:45,2020-06-16T21:13:36
2281,2281,320,0,37,7,2020-06-28T04:04:00,2020-06-28T21:55:01
2282,2282,484,0,84,7,2020-06-22T04:31:37,2020-06-23T03:35:36
2283,2283,158,1,80,7,2020-06-28T02:29:52,2020-06-28T09:28:59
2284,2284,12,1,59,7,2020-06-25T13:01:34,2020-06-25T17:33:02
2285,2285,445,1,93,7,2020-06-14T20:37:38,2020-06-15T10:21:31
2286,2286,34,0,74,7,2020-06-26T18:32:51,2020-06-27T04:01:58
2287,2287,430,0,39,7,2020-06-23T05:41:12,2020-06-23T14:32:07
2288,2288,425,0,11,7,2020-07-05T23:52:23,2020-07-06T03:32:38
2289,2289,187,0,46,7,2020-07-08T14:06:49,2020-07-09T03:46:32
2290,2290,56,1,33,7,2020-06-30T08:21:37,2020-06-30T13:55:44
2291,2291,150,0,83,7,2020-07-07T20:20:18,2020-07-08T13:55:38
2292,2292,471,0,95,7,2020-06-09T21:23:07,2020-06-10T18:20:40
2293,2293,445,1,3,7,2020-06-13T15:30:22,2020-06-13T22:57:31
2294,2294,286,0,12,7,2020-06-10T10:11:45,2020-06-11T06:39:47
2295,2295,111,1,16,7,2020-06-21T13:40:12,2020-06-22T00:56:56
2296,2296,435,1,31,7,2020-06-29T11:24:14,2020-06-30T03:10:22
2297,2297,499,0,6,7,2020-06-25T16:13:41,2020-06-26T01:02:13
2298,2298,158,1,50,7,2020-06-23T21:27:42,2020-06-23T22:59:25
2299,2299,397,1,45,7,2020-06-13T09:41:07,2020-06-13T12:54:33
2300,2300,133,1,53,7,2020-06-22T05:36:06,2020-06-22T06:45:58
2301,2301,229,1,28,7,2020-06-28T14:04:15,2020-06-28T15:49:52
2302,2302,103,1,3,7,2020-06-12T07:24:40,2020-06-12T11:28:02
2303,2303,439,1,52,7,2020-07-03T19:13:47,2020-07-04T13:18:00
2304,2304,328,0,7,7,2020-07-04T18:51:07,2020-07-05T17:24:44
2305,2305,84,0,58,7,2020-06-16T22:19:21,2020-06-17T06:39:46
2306,2306,478,1,6,7,2020-06-11T05:23:32,2020-06-11T19:15:34
2307,2307,331,1,97,7,2020-07-07T03:39:49,2020-07-07T14:48:21
2308,2308,278,1,2,7,2020-06-13T19:09:10,2020-06-14T01:58:20
2309,2309,345,0,66,7,2020-06-24T11:51:09,2020-06-24T23:18:51
2310,2310,318,0,19,7,2020-07-04T18:35:24,2020-07-05T12:18:34
2311,2311,365,0,16,7,2020-07-01T04:12:50,2020-07-01T17:07:51
2312,2312,425,1,87,7,2020-07-08T06:09:32,2020-07-08T06:19:52
2313,2313,44,1,96,7,2020-07-07T22:56:04,2020-07-08T15:15:54
2314,2314,156,0,54,7,2020-06-12T09:23:00,2020-06-13T05:38:03
2315,2315,88,0,1,7,2020-07-07T03:56:38,2020-07-08T03:47:01
2316,2316,174,0,3,7,2020-06-25T03:27:07,2020-06-25T17:15:26
2317,2317,411,0,55,7,2020-07-03T12:21:49,2020-07-04T01:14:29
2318,2318,54,0,90,7,2020-06-20T12:24:08,2020-06-20T13:49:33
2319,2319,492,0,18,7,2020-06-13T21:56:44,2020-06-14T07:38:35
2320,2320,178,0,101,7,2020-06-27T22:31:19,2020-06-28T14:42:11
2321,2321,414,1,59,7,2020-07-04T07:56:37,2020-07-04T10:32:51
2322,2322,200,0,46,7,2020-07-05T05:04:35,2020-07-06T04:37:06
2323,2323,179,1,36,7,2020-06-27T09:44:44,2020-06-28T04:17:04
2324,2324,114,0,90,7,2020-07-08T09:00:58,2020-07-09T00:07:28
2325,2325,390,0,59,7,2020-07-03T10:41:50,2020-07-04T02:33:48
2326,2326,459,0,36,7,2020-06-23T18:56:04,2020-06-24T10:41:09
2327,2327,60,1,77,7,2020-06-18T00:04:22,2020-06-18T12:43:57
2328,2328,98,1,9,7,2020-06-09T14:08:49,2020-06-10T02:26:45
2329,2329,382,1,71,7,2020-06-10T15:10:19,2020-06-11T01:13:02
2330,2330,155,1,100,7,2020-07-01T00:07:13,2020-07-01T18:37:59
2331,2331,312,1,14,7,2020-06-22T00:01:34,2020-06-22T19:28:06
2332,2332,89,1,98,7,2020-06-23T02:14:11,2020-06-23T10:50:06
2333,2333,102,0,51,7,2020-06-09T05:59:33,2020-06-09T23:09:41
2334,2334,47,0,32,7,2020-06-13T20:32:59,2020-06-14T09:26:10
2335,2335,397,0,30,7,2020-06-19T20:20:17,2020-06-20T01:11:51
2336,2336,439,1,55,7,2020-06-09T01:12:53,2020-06-09T14:30:56
2337,2337,477,1,75,7,2020-06-12T18:19:46,2020-06-12T23:48:25
2338,2338,500,1,80,7,2020-06-09T17:51:04,2020-06-10T03:23:04
2339,2339,48,1,95,7,2020-07-02T05:49:18,2020-07-03T05:02:58
2340,2340,136,0,86,7,2020-06-13T22:28:07,2020-06-14T04:22:28
2341,2341,467,1,35,7,2020-06-26T01:13:48,2020-06-26T18:17:09
2342,2342,196,1,88,7,2020-06-28T14:41:15,2020-06-29T12:52:40
2343,2343,113,1,32,7,2020-06-15T15:14:11,2020-06-16T07:33:42
2344,2344,232,1,80,7,2020-06-12T23:46:43,2020-06-13T13:10:52
2345,2345,256,1,14,7,2020-06-12T23:46:48,2020-06-13T18:50:32
2346,2346,421,1,7,7,2020-06-30T16:16:03,2020-06-30T20:13:38
2347,2347,127,1,39,7,2020-06-24T07:42:51,2020-06-25T03:57:45
2348,2348,489,1,85,7,2020-06-11T20:10:00,2020-06-12T08:46:28
2349,2349,70,1,86,7,2020-07-04T02:50:06,2020-07-05T02:03:47
2350,2350,489,0,67,7,2020-06-26T12:49:21,2020-06-26T18:54:04
2351,2351,419,1,27,7,2020-06-09T11:31:41,2020-06-10T04:56:45
2352,2352,386,0,58,7,2020-06-19T06:18:39,2020-06-20T03:37:31
2353,2353,187,0,56,7,2020-06-19T07:35:38,2020-06-20T02:47:41
2354,2354,171,1,22,7,2020-06-21T17:31:31,2020-06-22T01:27:40
2355,2355,405,0,23,7,2020-06-27T23:23:08,2020-06-28T03:17:58
2356,2356,331,0,75,7,2020-06-09T08:46:24,2020-06-09T16:43:31
2357,2357,287,0,5,7,2020-06-29T14:32:44,2020-06-30T10:30:10
2358,2358,202,1,74,7,2020-07-03T09:47:56,2020-07-04T01:43:32
2359,2359,79,1,89,7,2020-06-19T16:34:52,2020-06-20T05:25:30
2360,2360,182,1,73,7,2020-07-02T08:37:09,2020-07-02T15:48:17
2361,2361,478,1,62,7,2020-06-15T02:21:17,2020-06-15T10:15:23
2362,2362,416,1,37,7,2020-06-13T05:09:59,2020-06-13T14:29:45
2363,2363,475,1,95,7,2020-06-09T12:14:09,2020-06-09T22:56:59
2364,2364,32,1,100,7,2020-06-20T17:05:29,2020-06-20T23:25:10
2365,2365,319,1,19,7,2020-06-21T02:01:29,2020-06-21T08:26:54
2366,2366,375,1,83,7,2020-06-20T11:45:32,2020-06-20T23:28:39
2367,2367,119,0,72,7,2020-06-22T17:30:15,2020-06-23T15:18:52
2368,2368,140,1,16,7,2020-06-20T16:50:56,2020-06-20T21:30:35
2369,2369,304,0,42,7,2020-06-28T01:11:26,2020-06-28T12:46:16
2370,2370,46,0,84,7,2020-07-02T16:18:15,2020-07-03T02:49:34
2371,2371,168,1,51,7,2020-06-20T22:01:33,2020-06-21T21:23:10
2372,2372,404,1,36,7,2020-06-09T06:50:50,2020-06-09T07:33:37
2373,2373,107,1,59,7,2020-06-12T02:40:48,2020-06-13T00:54:09
2374,2374,12,1,90,7,2020-06-13T00:53:15,2020-06-13T12:02:39
2375,2375,80,1,23,7,2020-06-28T17:02:42,2020-06-29T12:48:51
2376,2376,327,1,2,7,2020-07-05T18:17:36,2020-07-05T21:33:29
2377,2377,453,1,63,7,2020-06-13T00:29:53,2020-06-13T08:46:01
2378,2378,63,0,34,7,2020-07-06T21:58:45,2020-07-07T09:45:01
2379,2379,263,1,80,7,2020-06-12T00:31:23,2020-06-12T08:01:51
2380,2380,125,1,94,7,2020-07-07T22:10:34,2020-07-08T00:28:34
2381,2381,252,1,2,7,2020-06-24T09:09:34,2020-06-24T21:10:14
2382,2382,105,1,9,7,2020-07-02T09:11:16,2020-07-03T01:08:32
2383,2383,169,1,30,7,2020-07-03T12:13:10,2020-07-04T07:27:17
2384,2384,335,1,23,7,2020-06-18T05:43:39,2020-06-18T22:03:50
2385,2385,61,0,77,7,2020-07-07T04:49:46,2020-07-07T11:01:06
2386,2386,317,0,26,7,2020-06-27T10:54:38,2020-06-28T06:46:14
2387,2387,342,0,67,7,2020-06-10T21:06:25,2020-06-11T19:38:25
2388,2388,105,1,16,7,2020-07-07T03:44:09,2020-07-07T16:16:39
2389,2389,143,0,85,7,2020-06-09T04:59:37,2020-06-09T16:15:17
2390,2390,283,0,52,7,2020-06-24T23:30:33,2020-06-25T08:32:08
2391,2391,337,0,15,7,2020-06-13T19:38:35,2020-06-14T12:46:51
2392,2392,262,1,71,7,2020-06-19T18:59:10,2020-06-20T14:42:56
2393,2393,226,1,7,7,2020-06-20T15:24:28,2020-06-21T06:04:57
2394,2394,421,0,57,7,2020-06-09T01:51:20,2020-06-09T20:37:00
2395,2395,373,1,91,7,2020-06-14T21:18:58,2020-06-15T14:08:46
2396,2396,192,1,5,7,2020-07-05T02:10:37,2020-07-05T11:59:29
2397,2397,162,1,86,7,2020-06-22T08:51:13,2020-06-22T21:56:28
2398,2398,11,1,47,7,2020-06-20T02:02:44,2020-06-20T12:20:43
2399,2399,415,0,14,7,2020-06-16T17:31:48,2020-06-17T15:42:34
2400,2400,153,0,38,7,2020-06-19T01:30:13,2020-06-19T16:00:08
2401,2401,431,1,10,7,2020-06-23T05:44:34,2020-06-23T20:08:43
2402,2402,379,1,9,7,2020-06-14T03:47:59,2020-06-14T16:49:22
2403,2403,211,0,34,7,2020-06-16T07:17:38,2020-06-16T11:23:20
2404,2404,248,0,79,7,2020-06-28T19:41:02,2020-06-29T10:36:53
2405,2405,448,1,53,7,2020-06-28T13:53:32,2020-06-29T00:00:42
2406,2406,412,1,96,7,2020-07-04T00:31:16,2020-07-04T17:23:00
2407,2407,62,0,69,7,2020-06-29T16:19:50,2020-06-30T13:59:57
2408,2408,499,1,42,7,2020-06-12T23:32:09,2020-06-13T16:19:40
2409,2409,286,1,73,7,2020-07-08T13:48:51,2020-07-09T05:42:40
2410,2410,15,0,16,7,2020-06-09T21:11:45,2020-06-10T17:48:14
2411,2411,341,1,96,7,2020-06-19T03:06:37,2020-06-19T06:11:03
2412,2412,249,1,49,7,2020-06-20T10:18:22,2020-06-21T04:01:16
2413,2413,304,0,32,7,2020-07-06T02:38:08,2020-07-06T18:01:28
2414,2414,371,1,83,7,2020-06-29T04:17:09,2020-06-29T23:27:04
2415,2415,419,0,47,7,2020-07-06T19:58:40,2020-07-07T13:16:15
2416,2416,495,0,38,7,2020-06-30T13:46:52,2020-06-30T13:56:46
2417,2417,292,0,50,7,2020-06-15T06:17:27,2020-06-15T19:34:49
2418,2418,463,1,93,7,2020-06-14T15:28:05,2020-06-15T09:21:41
2419,2419,319,0,81,7,2020-06-26T13:55:21,2020-06-27T07:09:23
2420,2420,166,1,81,7,2020-07-02T23:47:57,2020-07-03T08:39:37
2421,2421,496,0,3,7,2020-06-29T07:53:53,2020-06-30T00:05:43
2422,2422,247,1,67,7,2020-06-10T04:32:12,2020-06-10T07:32:21
2423,2423,468,0,69,7,2020-07-02T05:42:22,2020-07-02T07:00:53
2424,2424,412,0,27,7,2020-07-03T19:07:15,2020-07-04T08:39:26
2425,2425,392,1,36,7,2020-06-17T16:15:28,2020-06-17T22:32:42
2426,2426,82,0,90,7,2020-06-22T04:00:16,2020-06-22T17:33:39
2427,2427,462,0,101,7,2020-06-30T13:56:48,2020-06-30T14:46:41
2428,2428,55,1,49,7,2020-06-21T03:41:38,2020-06-21T10:59:09
2429,2429,293,1,47,7,2020-06-27T04:11:10,2020-06-27T17:07:13
2430,2430,124,0,33,7,2020-06-26T22:53:00,2020-06-27T19:51:59
2431,2431,241,0,80,7,2020-06-26T08:25:04,2020-06-26T23:01:20
2432,2432,23,1,76,7,2020-07-01T02:11:45,2020-07-01T10:12:12
2433,2433,232,0,7,7,2020-07-04T05:54:49,2020-07-04T11:14:54
2434,2434,294,1,31,7,2020-06-15T03:51:12,2020-06-15T05:54:59
2435,2435,11,1,10,7,2020-06-22T00:12:36,2020-06-22T04:03:18
2436,2436,356,0,31,7,2020-06-19T04:18:39,2020-06-19T07:33:07
2437,2437,211,0,89,7,2020-06-20T20:03:36,2020-06-21T08:52:32
2438,2438,135,1,83,7,2020-06-22T10:28:42,2020-06-23T01:41:39
2439,2439,134,0,31,7,2020-07-01T17:33:39,2020-07-01T19:40:52
2440,2440,193,1,91,7,2020-06-29T16:32:29,2020-06-30T08:17:51
2441,2441,175,1,12,7,2020-06-15T15:42:49,2020-06-16T04:38:05
2442,2442,462,1,63,7,2020-06-18T13:20:27,2020-06-18T22:49:14
2443,2443,67,1,68,7,2020-06-21T15:02:48,2020-06-22T13:17:20
2444,2444,69,1,80,7,2020-06-22T13:26:33,2020-06-22T20:42:43
2445,2445,91,1,95,7,2020-07-07T03:55:24,2020-07-08T02:26:02
2446,2446,75,1,81,7,2020-07-02T09:55:51,2020-07-03T00:51:23
2447,2447,207,0,29,7,2020-06-16T00:29:18,2020-06-16T03:34:10
2448,2448,332,0,15,7,2020-06-27T20:59:38,2020-06-28T07:13:49
2449,2449,240,1,81,7,2020-06-26T15:25:28,2020-06-26T19:26:22
2450,2450,44,1,14,7,2020-06-25T14:50:00,2020-06-26T09:09:24
2451,2451,263,1,93,7,2020-06-19T22:18:49,2020-06-20T20:21:46
2452,2452,68,1,76,7,2020-06-14T13:25:08,2020-06-15T06:51:44
2453,2453,213,1,23,7,2020-06-14T13:42:33,2020-06-15T07:19:56
2454,2454,77,0,3,7,2020-06-22T14:13:11,2020-06-23T08:56:21
2455,2455,487,0,85,7,2020-06-24T12:16:15,2020-06-25T07:47:10
2456,2456,52,1,61,7,2020-06-28T17:05:40,2020-06-28T23:58:54
2457,2457,241,0,60,7,2020-06-26T06:33:25,2020-06-26T13:08:52
2458,2458,412,0,40,7,2020-06-18T11:51:35,2020-06-19T08:01:52
2459,2459,228,0,45,7,2020-06-16T08:17:23,2020-06-16T19:58:41
2460,2460,473,0,56,7,2020-06-14T07:16:30,2020-06-14T18:09:45
2461,2461,317,1,45,7,2020-06-16T10:55:46,2020-06-17T03:55:56
2462,2462,308,1,41,7,2020-06-29T18:49:49,2020-06-30T00:02:57
2463,2463,407,1,71,7,2020-06-22T21:55:31,2020-06-23T14:27:32
2464,2464,496,0,71,7,2020-06-24T23:12:08,2020-06-25T08:47:07
2465,2465,54,0,41,7,2020-07-03T19:39:00,2020-07-04T00:51:44
2466,2466,307,1,12,7,2020-06-15T23:48:47,2020-06-16T18:33:52
2467,2467,64,1,81,7,2020-06-23T12:13:45,2020-06-24T07:17:19
2468,2468,77,1,59,7,2020-06-22T06:44:30,2020-06-23T06:40:27
2469,2469,7,1,94,7,2020-06-11T09:33:34,2020-06-11T21:24:23
2470,2470,223,0,57,7,2020-06-26T01:19:32,2020-06-26T19:06:38
2471,2471,137,0,48,7,2020-06-09T03:02:02,2020-06-09T12:51:42
2472,2472,422,0,78,7,2020-07-06T05:02:28,2020-07-06T19:04:39
2473,2473,56,1,99,7,2020-06-24T15:52:22,2020-06-25T12:31:08
2474,2474,68,1,73,7,2020-06-21T15:27:00,2020-06-21T19:40:31
2475,2475,129,0,27,7,2020-06-09T13:32:12,2020-06-09T17:21:53
2476,2476,13,1,35,7,2020-07-03T08:46:34,2020-07-03T15:51:15
2477,2477,134,0,7,7,2020-06-16T16:13:23,2020-06-17T01:47:25
2478,2478,74,1,11,7,2020-06-30T00:34:44,2020-06-30T11:37:27
2479,2479,193,1,53,7,2020-07-03T02:43:10,2020-07-03T12:35:01
2480,2480,247,0,23,7,2020-06-25T08:23:40,2020-06-26T05:46:02
2481,2481,386,0,60,7,2020-06-22T20:24:40,2020-06-23T00:53:09
2482,2482,365,0,58,7,2020-06-18T08:24:33,2020-06-19T05:47:57
2483,2483,101,1,97,7,2020-07-04T16:32:08,2020-07-04T21:55:29
2484,2484,399,1,19,7,2020-07-06T17:21:08,2020-07-07T04:20:23
2485,2485,392,0,73,7,2020-06-19T20:08:59,2020-06-19T22:32:21
2486,2486,463,1,81,7,2020-06-26T17:52:53,2020-06-27T10:49:37
2487,2487,336,1,33,7,2020-06-29T04:56:50,2020-06-29T11:11:05
2488,2488,417,1,30,7,2020-06-21T01:40:12,2020-06-21T22:46:17
2489,2489,341,1,3,7,2020-07-06T05:06:43,2020-07-06T14:47:02
2490,2490,318,1,68,7,2020-06-28T03:57:48,2020-06-28T08:28:35
2491,2491,372,1,32,7,2020-06-21T07:47:39,2020-06-22T00:46:27
2492,2492,400,0,61,7,2020-06-11T05:13:42,2020-06-11T22:57:46
2493,2493,480,1,86,7,2020-06-15T09:22:20,2020-06-15T22:01:22
2494,2494,396,1,61,7,2020-07-04T20:08:45,2020-07-05T14:11:36
2495,2495,398,1,70,7,2020-06-12T10:07:10,2020-06-12T23:46:34
2496,2496,23,1,48,7,2020-06-28T22:03:02,2020-06-29T02:44:33
2497,2497,301,0,23,7,2020-07-02T03:50:58,2020-07-02T03:58:05
2498,2498,483,1,34,7,2020-06-18T00:13:39,2020-06-18T17:44:50
2499,2499,487,0,49,7,2020-07-03T18:58:57,2020-07-04T13:23:13
2500,2500,194,0,56,7,2020-06-17T04:24:45,2020-06-17T13:55:53
2501,2501,309,1,85,7,2020-06-24T19:37:51,2020-06-25T08:23:55
2502,2502,364,1,16,7,2020-06-29T19:25:19,2020-06-29T21:12:35
2503,2503,285,0,49,7,2020-06-30T14:56:03,2020-07-01T05:57:48
2504,2504,293,0,33,7,2020-06-13T00:57:10,2020-06-13T05:56:18
2505,2505,239,1,18,7,2020-06-27T14:05:12,2020-06-28T02:06:10
2506,2506,336,1,13,7,2020-06-11T09:02:21,2020-06-11T17:17:35
2507,2507,444,1,23,7,2020-07-04T06:13:31,2020-07-04T12:04:11
2508,2508,27,1,23,7,2020-06-30T16:02:32,2020-07-01T01:06:57
2509,2509,360,0,23,7,2020-07-05T12:27:20,2020-07-05T16:18:10
2510,2510,156,1,4,7,2020-06-24T16:56:49,2020-06-24T20:21:55
2511,2511,52,1,45,7,2020-06-18T14:28:34,2020-06-18T17:35:21
2512,2512,146,0,4,7,2020-06-09T18:30:32,2020-06-10T13:09:33
2513,2513,481,1,3,7,2020-06-20T12:05:48,2020-06-21T06:16:26
2514,2514,488,0,5,7,2020-07-01T07:43:57,2020-07-01T23:15:35
2515,2515,293,0,26,7,2020-06-14T06:55:18,2020-06-14T14:08:31
2516,2516,108,0,31,7,2020-07-08T12:23:58,2020-07-09T12:22:35
2517,2517,408,1,89,7,2020-06-10T08:53:45,2020-06-10T23:47:29
2518,2518,204,0,19,7,2020-06-29T13:56:49,2020-06-30T13:17:34
2519,2519,59,1,37,7,2020-07-06T10:30:29,2020-07-07T02:42:46
2520,2520,155,0,2,7,2020-06-12T14:47:38,2020-06-13T01:42:01
2521,2521,494,1,36,7,2020-06-10T07:18:51,2020-06-10T11:28:14
2522,2522,17,0,79,7,2020-06-16T07:01:17,2020-06-17T04:42:02
2523,2523,122,1,29,7,2020-07-02T09:00:05,2020-07-02T14:34:32
2524,2524,254,0,60,7,2020-07-07T21:46:42,2020-07-07T22:52:16
2525,2525,487,0,81,7,2020-06-20T23:21:45,2020-06-21T05:58:19
2526,2526,386,1,2,7,2020-07-07T09:24:30,2020-07-08T07:59:57
2527,2527,330,0,82,7,2020-07-01T15:55:55,2020-07-02T13:15:54
2528,2528,383,1,48,7,2020-07-04T07:30:48,2020-07-04T23:14:58
2529,2529,139,0,14,7,2020-07-04T19:17:18,2020-07-04T22:28:41
2530,2530,383,0,47,7,2020-06-19T14:12:48,2020-06-20T07:34:41
2531,2531,120,0,7,7,2020-06-17T05:34:56,2020-06-17T16:31:24
2532,2532,310,1,46,7,2020-06-26T04:55:28,2020-06-27T04:16:51
2533,2533,57,0,11,7,2020-06-18T20:03:19,2020-06-19T01:45:55
2534,2534,350,1,26,7,2020-06-25T07:02:15,2020-06-25T21:07:16
2535,2535,396,0,95,7,2020-06-29T03:23:11,2020-06-29T11:48:56
2536,2536,174,0,63,7,2020-06-08T23:52:27,2020-06-09T14:40:19
2537,2537,405,0,94,7,2020-06-16T10:42:02,2020-06-16T21:36:54
2538,2538,81,1,34,7,2020-06-11T12:58:15,2020-06-12T00:15:35
2539,2539,36,0,20,7,2020-06-30T18:00:04,2020-07-01T17:11:05
2540,2540,499,1,70,7,2020-06-13T05:45:53,2020-06-13T08:53:12
2541,2541,486,1,87,7,2020-06-19T00:26:29,2020-06-19T10:13:54
2542,2542,43,1,57,7,2020-06-25T11:37:44,2020-06-25T21:08:46
2543,2543,485,1,26,7,2020-06-15T15:57:17,2020-06-16T08:53:22
2544,2544,123,0,8,7,2020-06-24T16:21:12,2020-06-24T20:37:06
2545,2545,317,1,13,7,2020-07-04T07:55:15,2020-07-05T02:45:28
2546,2546,241,1,19,7,2020-07-03T14:50:28,2020-07-04T02:26:48
2547,2547,484,1,59,7,2020-06-15T20:11:19,2020-06-16T14:26:00
2548,2548,462,0,49,7,2020-06-23T09:08:51,2020-06-23T13:26:31
2549,2549,70,0,84,7,2020-06-14T00:15:18,2020-06-14T00:53:53
2550,2550,235,1,33,7,2020-06-25T01:03:37,2020-06-25T20:32:03
2551,2551,90,0,36,7,2020-06-18T15:56:38,2020-06-19T06:16:19
2552,2552,49,0,52,7,2020-06-14T14:05:16,2020-06-15T06:53:35
2553,2553,288,1,46,7,2020-06-25T22:34:11,2020-06-26T02:04:58
2554,2554,74,1,47,7,2020-06-20T03:46:12,2020-06-20T15:28:24
2555,2555,170,0,77,7,2020-06-13T15:20:57,2020-06-13T15:39:22
2556,2556,405,0,78,7,2020-06-23T00:18:30,2020-06-23T03:46:23
2557,2557,445,1,28,7,2020-07-06T20:29:18,2020-07-06T22:31:43
2558,2558,499,0,36,7,2020-06-13T10:07:55,2020-06-14T08:40:38
2559,2559,24,0,91,7,2020-06-14T13:42:47,2020-06-14T21:44:11
2560,2560,441,1,74,7,2020-06-09T23:35:55,2020-06-10T15:31:16
2561,2561,336,1,2,7,2020-06-13T17:33:09,2020-06-13T19:58:18
2562,2562,136,0,46,7,2020-06-18T08:49:19,2020-06-19T03:54:47
2563,2563,234,1,47,7,2020-07-04T17:55:29,2020-07-04T18:13:58
2564,2564,376,0,16,7,2020-07-03T06:47:07,2020-07-04T01:02:44
2565,2565,378,0,42,7,2020-06-28T18:50:16,2020-06-28T22:46:18
2566,2566,172,1,29,7,2020-06-18T12:28:12,2020-06-19T05:38:16
2567,2567,252,0,45,7,2020-06-09T16:30:40,2020-06-10T02:38:13
2568,2568,474,1,62,7,2020-06-22T14:34:27,2020-06-23T08:27:01
2569,2569,217,0,53,7,2020-06-30T23:02:16,2020-07-01T04:30:38
2570,2570,37,1,97,7,2020-06-24T18:19:20,2020-06-24T22:25:50
2571,2571,29,1,16,7,2020-06-28T11:48:08,2020-06-28T15:05:52
2572,2572,309,1,2,7,2020-06-13T05:29:52,2020-06-13T06:38:16
2573,2573,28,0,17,7,2020-06-08T22:04:52,2020-06-09T11:07:21
2574,2574,3,1,87,7,2020-06-09T12:42:49,2020-06-10T00:35:55
2575,2575,359,0,90,7,2020-07-07T15:17:54,2020-07-07T23:47:55
2576,2576,281,0,59,7,2020-07-01T20:25:36,2020-07-02T06:49:37
2577,2577,127,0,63,7,2020-07-01T09:50:52,2020-07-02T07:01:33
2578,2578,352,1,31,7,2020-06-10T06:38:31,2020-06-10T17:48:57
2579,2579,285,0,36,7,2020-06-30T09:44:22,2020-06-30T18:49:12
2580,2580,126,1,70,7,2020-06-13T15:42:41,2020-06-13T22:33:12
2581,2581,412,0,29,7,2020-07-06T17:50:53,2020-07-07T09:38:18
2582,2582,278,1,49,7,2020-07-02T23:12:07,2020-07-03T06:57:54
2583,2583,178,0,59,7,2020-06-21T17:31:04,2020-06-22T01:08:43
2584,2584,358,1,76,7,2020-06-27T05:20:31,2020-06-27T16:47:01
2585,2585,273,1,32,7,2020-06-22T21:43:41,2020-06-23T08:05:17
2586,2586,75,0,63,7,2020-06-10T14:50:37,2020-06-11T00:08:18
2587,2587,232,1,15,7,2020-06-20T08:58:34,2020-06-20T13:38:21
2588,2588,287,0,75,7,2020-06-19T08:36:12,2020-06-20T04:18:53
2589,2589,434,0,97,7,2020-06-11T10:15:26,2020-06-11T15:50:41
2590,2590,364,0,77,7,2020-06-29T13:23:01,2020-06-29T22:03:24
2591,2591,208,1,43,7,2020-06-13T19:47:14,2020-06-14T12:30:17
2592,2592,23,1,68,7,2020-07-05T19:32:37,2020-07-06T12:40:19
2593,2593,219,1,98,7,2020-07-05T17:58:00,2020-07-06T04:25:45
2594,2594,135,0,80,7,2020-07-05T16:24:25,2020-07-05T16:57:36
2595,2595,381,0,101,7,2020-07-02T03:59:50,2020-07-02T20:53:42
2596,2596,326,0,67,7,2020-06-12T14:09:08,2020-06-12T23:16:30
2597,2597,440,0,58,7,2020-06-22T05:53:02,2020-06-22T22:16:11
2598,2598,228,1,75,7,2020-06-30T22:09:42,2020-07-01T03:19:23
2599,2599,82,1,48,7,2020-06-16T12:28:40,2020-06-17T01:01:20
2600,2600,48,0,42,7,2020-06-12T18:29:12,2020-06-12T20:41:03
2601,2601,64,1,41,7,2020-06-23T11:49:54,2020-06-23T23:12:13
2602,2602,87,1,37,7,2020-06-13T01:15:05,2020-06-14T00:32:26
2603,2603,276,1,86,7,2020-06-23T07:25:10,2020-06-23T19:17:19
2604,2604,3,0,65,7,2020-06-26T20:04:03,2020-06-27T15:16:53
2605,2605,426,1,17,7,2020-07-03T14:32:04,2020-07-04T05:02:32
2606,2606,102,1,26,7,2020-06-28T05:24:03,2020-06-28T09:01:38
2607,2607,471,0,90,7,2020-06-14T18:09:04,2020-06-15T00:37:36
